CELL_LINE_NAME,DRUG_NAME,LN_IC50
KYSE510,MK-2206,3.6589989999999997
SW48,BMS-536924,-0.5612729999999999
NCIH2009,A-366,3.914172
COLO829,MIM1,3.5094230000000004
LNCAPCLONEFGC,Bleomycin,1.195082
NCIH1650,Dactolisib,1.3297889999999999
MESSA,L-Oxonoreleagnine,3.610961
RCM1,RO-3306,5.210416
LS1034,VE-822,4.851482
NCIH322,AZD5153,1.8563919999999998
ONS76,AZD5363,3.1866529999999997
NCIH1437,Palbociclib,1.8715389999999998
COLO680N,GSK343,4.0783309999999995
GI1,UNC0638,4.111496
IALM,BIBR-1532,4.396682
NCIH322,Methotrexate,-1.34109
HT29,Wee1 Inhibitor,1.410261
NCIH2347,5-Fluorouracil,8.435475
MESSA,ICL-SIRT078,4.528905
GAMG,Sorafenib,3.2422
LS1034,Sinularin,4.093735
LOXIMVI,Ulixertinib,0.8492870000000001
NCIH1793,Vorinostat,5.387303
H4,Nelarabine,5.54969
639V,Obatoclax Mesylate,-0.208806
HCC1143,AZD5153,5.167223
CORL23,Epirubicin,-1.400771
SUIT2,EPZ004777,5.736466
RCM1,EPZ5676,6.825896000000001
SCC25,Sorafenib,1.453106
RCC10RGB,Axitinib,5.502772
HCT116,UMI-77,3.191307
LNCAPCLONEFGC,BI-2536,-2.155191
NCIH1793,Ipatasertib,5.303221
SKMEL3,Temsirolimus,0.684391
DU145,UMI-77,5.060323
639V,Gefitinib,2.552765
IGROV1,PLX-4720,3.3327199999999997
RCC10RGB,EHT-1864,5.9364230000000004
HT29,AZD1332,3.7167879999999998
HPAC,Luminespib,3.021839
LS1034,NU7441,2.958707
SUIT2,AZD8055,-0.048507999999999996
SUIT2,POMHEX,2.8972569999999997
CAOV3,Wee1 Inhibitor,1.9172
5637,Sinularin,3.7818199999999997
MESSA,GSK1904529A,4.199768
COLO829,Temozolomide,9.081764
HCT116,Methotrexate,-4.597618
NCIH1793,SB216763,6.879471000000001
HCT116,Cytarabine,-1.8050700000000002
OVCAR3,Alisertib,2.713366
COLO680N,UNC0638,5.726689
SW948,BI-2536,-3.1382939999999997
LOVO,Rapamycin,-3.943578
HCC1806,Dabrafenib,4.542075
HCC1143,JQ1,3.122831
HCC1806,CPI-637,4.2529
KU1919,LCL161,4.6021019999999995
NCIH322,Topotecan,0.34383
SW948,Dactinomycin,-0.916582
HCC1806,Fulvestrant,5.076489
CAL29,SN-38,-5.533149
NMCG1,PRIMA-1MET,8.03158
DU145,Docetaxel,-4.303141
LNCAPCLONEFGC,AZD5363,-2.462878
IGROV1,Zoledronate,4.010854
NCIH1975,Tanespimycin,-1.290737
COLO680N,Talazoparib,6.3397809999999994
SKNFI,MK-2206,3.0008939999999997
639V,WEHI-539,4.606744
SUIT2,Ulixertinib,3.3545760000000002
LNCAPCLONEFGC,Gefitinib,4.043316
SW948,GDC0810,5.707114
NCIH226,Ulixertinib,5.656426000000001
COLO680N,Alpelisib,4.548544000000001
LNCAPCLONEFGC,Gallibiscoquinazole,1.77866
NCIH1975,L-Oxonoreleagnine,4.385864
786O,Gefitinib,3.9764800000000005
HPAC,MN-64,5.1991559999999994
NCIH1650,PFI3,6.670484
SCC25,Luminespib,2.419563
BXPC3,Veliparib,4.388946
BXPC3,GW441756,4.462687
KU1919,AZD5438,0.380237
SUIT2,PCI-34051,6.093937
OVCAR3,GNE-317,0.650469
BICR31,EHT-1864,2.787595
COLO680N,BMS-345541,4.987785
ONS76,PD0325901,-1.943372
NCIH322,PRIMA-1MET,6.485625
MCF7,MK-2206,2.6194450000000002
OVCAR3,LGK974,4.0963199999999995
NCIH1975,SN-38,2.605786
CAL29,MK-1775,-0.105324
IGROV1,CZC24832,4.766719999999999
TE8,SN-38,-2.5558099999999997
H4,EHT-1864,3.023486
NCIN87,A-366,5.966254
KP2,Doramapimod,6.696539
COLO829,BMS-754807,6.148725
HCT116,Nelarabine,5.938096
HCT116,PFI3,5.330533999999999
BXPC3,Dactinomycin,-0.8646739999999999
LNCAPCLONEFGC,Zoledronate,3.9895080000000003
HCT116,LMP744,-1.4707299999999999
CORL23,Palbociclib,3.9920699999999996
NCIH1355,Dacarbazine,6.194304
LOVO,PFI-1,4.521579
IGROV1,GW441756,3.4490550000000004
LS1034,Sabutoclax,1.907444
DKMG,MG-132,-1.682041
HCC827,Selumetinib,-0.266892
COLO829,AZD1332,7.284378
CORL23,AZD1208,6.058205
786O,Foretinib,1.049246
SKMEL3,LGK974,5.555130999999999
DU145,Ulixertinib,3.660836
RCM1,Serdemetan,5.241023
LNCAPCLONEFGC,Dabrafenib,4.170793
CAOV3,CCT007093,4.938021
SW948,Niraparib,4.999296
SUIT2,AZD5438,4.788279
IGROV1,SB216763,6.011038
MCF7,GSK269962A,2.675158
MESSA,AZD8055,-1.186116
MCF7,Niraparib,5.671296
NCIH226,XAV939,4.3034300000000005
RCC10RGB,Savolitinib,4.134232
LOXIMVI,VE821,2.5461650000000002
LOVO,GNE-317,-0.29948
NCIH2347,PLX-4720,6.23452
SW948,UNC0638,4.1284410000000005
NCIH1437,VE-822,1.60032
NCIH1437,PFI-1,3.562208
HCC1806,Schweinfurthin A,1.9876619999999998
IALM,Obatoclax Mesylate,1.1616440000000001
A549,Ribociclib,3.129902
MCF7,Dactinomycin,-4.101466
HCC1806,Osimertinib,-0.054452999999999994
RCC10RGB,GSK591,5.895178
SKMEL3,GW441756,4.04385
HCC1806,ICL-SIRT078,2.0748279999999997
MESSA,Ulixertinib,2.1637470000000003
RCM1,CCT007093,5.180178
CAOV3,NU7441,1.4305219999999998
MESSA,Veliparib,5.041783000000001
NCIH1437,Selumetinib,-0.13184500000000002
HCC1143,Ulixertinib,3.160164
HPAC,Vinorelbine,0.0427
HT29,Topotecan,-0.213711
HCC1143,Dabrafenib,5.7332540000000005
COLO829,PD173074,7.262161
NCIH322,Gallibiscoquinazole,3.057754
CORL23,Elephantin,3.2130509999999997
SNB75,Foretinib,0.928348
BICR31,Entinostat,2.655793
IGROV1,AGK2,2.938659
A549,SB216763,3.8256040000000002
SKNFI,Uprosertib,3.208257
SNB75,RVX-208,5.067168
KU1919,EPZ5676,5.469901
BXPC3,Methotrexate,0.007392
LNCAPCLONEFGC,Vinblastine,-3.8998190000000004
SW948,Dihydrorotenone,2.388922
MESSA,RVX-208,5.211558
CAL29,PRT062607,4.282882
IGROV1,EPZ004777,4.730101
639V,Teniposide,-0.44041
CORL23,Entinostat,1.715265
5637,Methotrexate,-3.7239440000000004
CORL23,PD0325901,1.233911
CAOV3,CZC24832,5.709578
HCC1806,OF-1,4.11914
NCIH1793,Foretinib,3.13737
8505C,Uprosertib,4.505271
SUIT2,AMG-319,5.642926
IGROV1,ascorbate,11.370585
TE8,Foretinib,0.363
IGROV1,WIKI4,2.284061
KU1919,Mitoxantrone,0.357856
CORL23,SCH772984,2.307989
CAL29,Pictilisib,-0.44747600000000004
NCIH226,BIBR-1532,7.473801
HPAC,GSK2578215A,7.333330999999999
KU1919,GSK343,4.791221
786O,5-Fluorouracil,4.038799
SW48,Taselisib,-0.335485
SNB75,PRT062607,3.47395
A549,AZ6102,1.244508
GI1,IWP-2,2.532149
LOXIMVI,Schweinfurthin A,-1.402211
GAMG,Bortezomib,-5.487938
IGROV1,MK-2206,-0.082501
TE8,Temsirolimus,1.002249
MCF7,GDC0810,2.56587
HCT116,Veliparib,5.109717
ONS76,VX-11e,0.923058
OVCAR3,Crizotinib,3.8613690000000003
LOVO,Motesanib,5.98825
NCIH1355,Nelarabine,6.724006
HCC1143,Staurosporine,-2.083389
IGROV1,Bleomycin,0.546171
SW48,EPZ004777,4.928132
OVISE,AZ960,3.9204980000000003
TE8,glutathione,8.578624000000001
RCM1,AZD8055,1.778841
CAOV3,PLX-4720,3.3347300000000004
MCF7,PCI-34051,5.790304
SKMEL2,Vinblastine,-4.298238
NMCG1,AZD3759,5.033885
NCIH1437,GSK269962A,2.756575
786O,LGK974,4.698373999999999
NCIH1355,Gallibiscoquinazole,3.883772
MESSA,Wee1 Inhibitor,2.2361619999999998
SNB75,Gemcitabine,-0.8285889999999999
DU145,Navitoclax,3.3537019999999997
NCIH1355,Dactolisib,-0.9836360000000001
NCIH1355,Epirubicin,2.193189
SKNSH,EHT-1864,4.016771
NCIH1437,Serdemetan,3.011786
LOVO,OTX015,1.5128030000000001
NMCG1,Bicalutamide,8.117291
COLO680N,SCH772984,4.495581
HCC827,Camptothecin,-0.321596
OVCAR3,Mycophenolic acid,3.174799
LNCAPCLONEFGC,WIKI4,1.6546470000000002
DU145,Veliparib,5.438442
IGROV1,N-acetyl cysteine,11.249481
SCC25,Trametinib,-0.013297999999999999
DU145,Lapatinib,5.528169999999999
SNB75,SB590885,5.536651999999999
LNCAPCLONEFGC,Mycophenolic acid,1.277685
CORL23,YK-4-279,3.4350660000000004
SKMEL3,Ulixertinib,2.916598
MESSA,Gefitinib,3.573722
IALM,L-Oxonoreleagnine,4.526264
LOXIMVI,Bleomycin,-0.06995499999999999
BICR31,OTX015,-0.9025219999999999
SW48,YK-4-279,0.309261
GAMG,Vinblastine,-4.552573000000001
BXPC3,Axitinib,3.347515
IALM,PCI-34051,5.167133
IALM,Entinostat,2.953559
KYSE510,PFI3,5.207935
KP2,Tanespimycin,-0.21955700000000003
NCIH322,Refametinib,-0.24745999999999999
SW48,UNC0379,2.416531
RCC10RGB,Selumetinib,3.4935169999999998
SNB75,Erlotinib,4.806191
OVCAR3,BMS-536924,2.62968
CORL23,Ibrutinib,6.517117
RCM1,Mycophenolic acid,3.564026
NCIH226,Dactinomycin,0.443722
A549,Vinblastine,-4.447467
SCC25,BX795,4.453896
NCIH1650,GSK343,4.369612
HPAC,Dactinomycin,0.012762
639V,Afuresertib,3.1130400000000003
A549,AGK2,3.165085
HCC1806,SB590885,3.375572
HT29,Gefitinib,4.980915
IALM,Cytarabine,4.449831
CORL23,SGC0946,2.188559
NCIH1437,GSK343,2.968918
H4,WEHI-539,4.859308
SNB75,Luminespib,-2.0631310000000003
OVISE,Serdemetan,3.975981
HCC827,Docetaxel,1.424666
IALM,WEHI-539,3.9523129999999997
HPAC,Leflunomide,5.11311
H4,Ribociclib,2.3196380000000003
SUIT2,AZD5153,2.329735
NCIH2009,BMS-754807,0.874316
TE8,Ribociclib,3.9074410000000004
MCF7,MK-1775,3.011471
SW948,Tamoxifen,4.847397
GI1,Bortezomib,-5.3665769999999995
OVISE,AZD5363,2.960053
CAL29,Dihydrorotenone,1.087983
NCIH1355,Vorinostat,3.16892
SKMEL2,Gallibiscoquinazole,1.904409
GI1,Mycophenolic acid,0.91238
HPAC,Oxaliplatin,3.690002
NCIH226,Romidepsin,-2.07304
CAOV3,GSK2578215A,4.161217
5637,Avagacestat,5.709539
HCC1143,Uprosertib,3.69615
LNCAPCLONEFGC,GNE-317,-1.298926
RCM1,PRT062607,3.8637910000000004
NCIH226,Ulixertinib,4.349143
CAL29,Selumetinib,2.466901
HCC1806,Leflunomide,4.661672
NCIH1793,Entinostat,7.420063000000001
HT29,MK-2206,1.6874049999999998
MESSA,PLX-4720,4.355538
OVISE,Cisplatin,3.459457
RCC10RGB,Fulvestrant,5.5613470000000005
COLO829,SB216763,3.09058
8505C,MK-2206,4.336475
BICR31,Afatinib,4.047624
NCIH322,Fulvestrant,5.875554
OVISE,AZD4547,3.997664
NCIH1650,AGI-6780,6.638416
NCIH1650,Olaparib,5.187174
SW948,Fulvestrant,4.310683
SKNSH,GSK343,5.021976
GAMG,ascorbate,10.860735
HCC827,LGK974,4.241947
IGROV1,5-Fluorouracil,3.3727730000000005
786O,Alisertib,1.426909
SKNFI,SB216763,5.201768
IGROV1,Gefitinib,0.727878
5637,RO-3306,2.896605
NCIH2347,Tanespimycin,2.186461
GI1,Ipatasertib,3.439147
786O,Selumetinib,5.0261190000000004
NCIH2009,Dabrafenib,5.807108
H4,GSK2606414,2.406466
DU145,AZD4547,4.711949
SNB75,GSK2606414,4.66755
SNB75,Docetaxel,-4.925924
MESSA,AZD5153,2.124891
8505C,Dinaciclib,-2.321142
KYSE510,PLX-4720,3.587245
MESSA,Dactolisib,-2.522174
HCT116,Dinaciclib,-3.130665
BXPC3,5-azacytidine,2.767578
KP2,XAV939,4.66186
786O,Luminespib,-1.891825
RCC10RGB,EPZ5676,6.470741
HCC1143,LCL161,5.656305000000001
IALM,Wnt-C59,4.920845
SKNFI,Buparlisib,0.345599
SW48,Talazoparib,1.618373
NCIH1793,Cytarabine,5.742597
CAL29,PCI-34051,5.268093
MESSA,GDC0810,3.406224
IALM,VX-11e,4.67908
ONS76,Staurosporine,-2.987896
LOVO,Zoledronate,4.022819
ONS76,Olaparib,5.091378
DU145,ZM447439,4.264661
SW48,Entinostat,3.0337
5637,Pictilisib,1.436848
639V,Alisertib,1.43505
RCM1,Veliparib,6.096696
HCC1806,AZD2014,2.012263
SKNSH,VX-11e,3.065847
NCIH1793,EPZ004777,6.431099
HPAC,Alisertib,1.210197
8505C,Fulvestrant,3.570304
COLO829,Axitinib,5.6766559999999995
GAMG,UNC0638,5.1514120000000005
BXPC3,Vinorelbine,-3.9551809999999996
SKNSH,AZ6102,1.9936779999999998
CORL23,Afuresertib,1.323209
LS1034,Alpelisib,4.7087069999999995
NCIH1650,LMP744,1.918147
NCIH1355,Fulvestrant,4.962058
SUIT2,ZM447439,3.56815
SNB75,WZ4003,6.215553
SUIT2,OSI-027,4.157024
CAOV3,IWP-2,3.2805410000000004
MESSA,AMG-319,5.104977
KYSE510,Avagacestat,4.999151
HT29,KU-55933,5.834397
IALM,Afatinib,4.411422
NCIH1793,Docetaxel,-2.660418
KU1919,VX-11e,-1.64871
786O,Obatoclax Mesylate,-1.350595
BXPC3,AT13148,3.624529
BXPC3,Irinotecan,4.331342
A549,OF-1,4.276071
BICR31,BMS-345541,2.465066
GAMG,Rapamycin,-3.110523
LNCAPCLONEFGC,MK-1775,0.730981
GAMG,Dactinomycin,-5.196795
H4,Dactolisib,-3.266993
SW948,Elephantin,4.237622
RCM1,Niraparib,5.696473999999999
NCIH1355,Pevonedistat,3.7783019999999996
TE8,L-Oxonoreleagnine,4.741801000000001
NCIH1355,Osimertinib,3.234388
OVISE,Dabrafenib,5.865736
LOXIMVI,Irinotecan,1.540597
8505C,LMP744,-1.7811849999999998
OVISE,SB590885,4.227633999999999
HPAC,Nelarabine,7.74298
MCF7,Wnt-C59,3.6742150000000002
SW48,Gemcitabine,-1.8802310000000002
LS1034,GSK1904529A,4.799932
TE8,Navitoclax,1.983018
MESSA,Motesanib,3.1431810000000002
COLO680N,Vinblastine,0.174568
SKMEL2,Zoledronate,3.8279940000000003
OVCAR3,UNC0379,5.500198999999999
NCIH1355,AZD1332,5.728639
SKMEL2,CPI-637,3.6303
TE8,Elephantin,3.6977870000000004
CAL29,Buparlisib,0.101111
DU145,PRIMA-1MET,7.045039999999999
ONS76,GSK2606414,3.203519
NCIH1975,AZ6102,2.394819
OVISE,Dinaciclib,-1.962794
KP2,Gemcitabine,2.614661
HCT116,MIM1,3.3731440000000004
RCM1,Entospletinib,4.147752
H4,GSK2578215A,3.521436
HCC1143,Avagacestat,4.846344
IALM,Rapamycin,0.15202100000000002
SUIT2,AZD5582,6.41286
LOVO,Fludarabine,5.016380000000001
BICR31,CCT-018159,2.334747
OVISE,JQ1,1.8486209999999998
OVISE,MIRA-1,5.306883
SCC25,AZD7762,2.857183
NCIN87,Topotecan,0.673784
GAMG,PFI3,4.443384
HPAC,Docetaxel,0.9496829999999999
KP2,PRT062607,4.630404
LS1034,Serdemetan,4.275188
NCIH1437,PRIMA-1MET,4.548911
ONS76,AZ6102,2.076294
DU145,Sorafenib,4.456437
NCIH1355,Erlotinib,3.4255150000000003
MCF7,Selumetinib,6.251742
SW948,Bleomycin,3.9434139999999998
SW948,RO-3306,2.8913849999999996
HCC827,Vorinostat,2.554634
5637,GSK2578215A,5.2740089999999995
NCIH1975,Bosutinib,3.277075
SW948,AZD6738,1.902952
NCIH1650,Bosutinib,3.093987
NCIH226,Trametinib,3.268545
NCIN87,Axitinib,6.824739
ONS76,Teniposide,1.051867
LOXIMVI,Staurosporine,-4.468905
HCC827,Bosutinib,-0.149514
LOVO,AZ960,3.052669
SUIT2,Paclitaxel,0.11199300000000001
KYSE510,Pevonedistat,0.037111
DU145,CPI-637,4.134519999999999
NMCG1,ascorbate,13.583801000000001
KYSE510,Gemcitabine,-5.558783
639V,A-366,5.40355
NCIH226,Foretinib,2.0223299999999997
RCM1,JQ1,1.630488
NCIN87,AGI-5198,6.607428
639V,Luminespib,-3.8647519999999997
TE8,Mirin,4.819603
A549,Temsirolimus,-0.9324530000000001
GAMG,Oxaliplatin,5.229964
SKMEL3,Entospletinib,3.416704
RCM1,Navitoclax,0.532655
CAOV3,Uprosertib,4.551157
HT29,YK-4-279,1.352441
NCIH1975,Camptothecin,-1.4625700000000001
HPAC,Lapatinib,4.229684
OVISE,LY2109761,5.019611
NCIN87,5-Fluorouracil,4.769659
LOVO,Bosutinib,2.411804
DKMG,Vinorelbine,-3.619078
SUIT2,Nelarabine,6.686178999999999
SW48,ICL-SIRT078,4.913564
SCC25,AZD6738,4.401497
NCIH1650,Selumetinib,6.113476
COLO829,Docetaxel,0.509813
NCIH2347,Motesanib,7.401078
NCIH1975,MN-64,4.291035
GI1,Obatoclax Mesylate,0.275951
HPAC,VE821,6.614412
KU1919,EPZ004777,5.280939
NCIH1793,JQ1,5.640815
NCIH2009,Vinblastine,-3.5945139999999998
DU145,TW 37,2.0772060000000003
LOVO,Bleomycin,-0.193874
LS1034,Obatoclax Mesylate,1.061151
CORL23,Vinblastine,-1.705024
IALM,SN-38,4.532209
HPAC,SGC0946,3.649456
786O,MIRA-1,5.616836
NCIH1975,Ulixertinib,1.352248
IGROV1,AZD5991,5.064451
TE8,OSI-027,4.905416000000001
LOVO,N-acetyl cysteine,9.200034
IALM,RVX-208,3.7336080000000003
LOVO,AZD1332,3.6389449999999997
COLO829,AZ6102,3.2617849999999997
LS1034,RO-3306,3.9738849999999997
786O,AZD5153,2.751017
HCT116,RVX-208,5.311944
BICR31,Serdemetan,3.043222
BXPC3,AZD2014,1.9149060000000002
SKMEL2,Fulvestrant,2.9501150000000003
HPAC,IWP-2,1.0045979999999999
NCIH1355,OF-1,4.65463
HCC1143,PFI3,6.159987
SCC25,Buparlisib,4.405372
MESSA,Entinostat,3.137055
SKNFI,AZD3759,3.0785970000000002
COLO680N,Sorafenib,5.83139
HCT116,Elephantin,3.105858
CORL23,LGK974,5.2293769999999995
HCC827,AGK2,4.342128
5637,AZD5153,2.466127
NCIN87,AGI-6780,4.631607
NCIH226,MG-132,-0.593663
IALM,IWP-2,3.4175
H4,AZ960,-0.226431
HCC827,AZD5363,4.2193760000000005
BXPC3,Topotecan,0.920625
A549,Taselisib,0.8432860000000001
DU145,Luminespib,-1.232492
HCC827,Wnt-C59,3.9090019999999996
GAMG,YK-4-279,1.518073
SCC25,I-BET-762,4.506814
NCIH2347,glutathione,10.054587
NMCG1,Veliparib,8.368149
SKMEL2,GW441756,3.438219
GAMG,Romidepsin,-5.6986419999999995
HPAC,GSK591,6.854566999999999
NCIH1437,Tanespimycin,-0.8932680000000001
LOXIMVI,NU7441,2.564493
KYSE510,Irinotecan,2.3537310000000002
SKMEL2,AGI-5198,4.477265
BXPC3,YK-4-279,1.991556
NCIH1650,Tanespimycin,-0.854031
LOXIMVI,Mirin,3.851442
SNB75,Navitoclax,3.7526660000000005
SKMEL2,AZD4547,4.057424
SKMEL2,Linsitinib,4.7028099999999995
MCF7,ZM447439,4.014053
TE8,GSK343,3.02219
SUIT2,GSK-LSD1,2.21548
CAOV3,Daporinad,1.705889
CORL23,UNC0638,4.439238
CORL23,Bortezomib,-5.492008
NCIN87,5-azacytidine,3.447713
CORL23,Zoledronate,4.028818
NCIH2347,AMG-319,6.437004
NCIH1650,Fulvestrant,3.7193949999999996
SNB75,Ulixertinib,4.75114
HT29,Cisplatin,4.804654
BXPC3,RVX-208,5.737512000000001
NCIH322,Docetaxel,-3.7941339999999997
KP2,SGC0946,1.8405939999999998
RCM1,Ipatasertib,5.380336
SKNFI,Bleomycin,6.539574
LNCAPCLONEFGC,CZC24832,5.230173000000001
LS1034,Avagacestat,4.557884
SKMEL3,Oxaliplatin,4.986409
SNB75,Alisertib,2.1306689999999997
LOVO,Osimertinib,-0.532511
IALM,ascorbate,10.358358
COLO829,Cediranib,2.2704009999999997
HCC1806,JQ1,1.303228
GAMG,Dacarbazine,5.446415
HCC827,WIKI4,4.14231
H4,NVP-ADW742,3.351431
NCIN87,AT13148,1.230321
NCIH1650,Obatoclax Mesylate,2.239845
IGROV1,Alisertib,1.3062
DU145,AZD7762,0.994986
NCIH1975,VE821,4.313689
NCIH1793,Axitinib,6.652557000000001
786O,PRT062607,3.755927
NCIH1437,Piperlongumine,1.507321
NCIH2347,Cediranib,4.196556
LNCAPCLONEFGC,LY2109761,4.812775
TE8,Schweinfurthin A,3.7304190000000004
COLO680N,Taselisib,2.906565
786O,AZD5363,1.4060620000000001
DKMG,Ibrutinib,6.338847
SNB75,Palbociclib,4.729086
CAOV3,Trametinib,0.425541
KP2,GSK-LSD1,3.142795
RCM1,Leflunomide,5.494255
CORL23,BMS-345541,4.702762
ONS76,AZD8055,-1.6218780000000002
639V,OSI-027,4.288856
RCC10RGB,Ibrutinib,5.329391
NCIH1437,Tozasertib,1.373689
HCC827,Fulvestrant,4.977225
HPAC,AZD5363,4.327008999999999
NCIH1975,Talazoparib,3.4589489999999996
RCM1,YK-4-279,6.966772
NCIH1355,Entinostat,3.411167
IALM,Dactolisib,0.5577989999999999
SW948,Sorafenib,3.6897550000000003
COLO680N,AZD7762,2.412214
MCF7,UNC0638,5.365404
CAL29,CPI-637,4.81189
639V,Vinorelbine,-3.138535
NCIH322,AZD3759,-0.729302
A549,EPZ5676,7.219932000000001
KP2,AZD6738,5.500198
SCC25,AZD5363,4.172934
DU145,Sinularin,5.082214
NCIN87,Dinaciclib,-3.06426
IALM,LY2109761,5.567322
SKMEL3,Niraparib,2.808604
HPAC,Epirubicin,1.103005
RCC10RGB,AGK2,2.964766
HT29,AZD5991,6.560744000000001
HCC827,MIRA-1,7.49016
SUIT2,Navitoclax,3.122418
NCIH1975,Ibrutinib,0.8388639999999999
RCC10RGB,GSK-LSD1,4.45072
IGROV1,Entospletinib,2.283386
LOXIMVI,Pictilisib,0.49075
NCIH226,ascorbate,12.888181
NCIH226,Nelarabine,8.190375999999999
8505C,Ulixertinib,1.905714
HCC1806,Vorinostat,1.715157
KP2,Ibrutinib,5.414003
NCIH1650,Savolitinib,2.500436
HCT116,OF-1,3.5212230000000004
NCIH322,5-azacytidine,2.0752080000000004
NCIH2009,POMHEX,-0.37337600000000004
OVISE,Ulixertinib,2.817684
MCF7,Taselisib,1.2441
SKMEL2,Ibrutinib,5.425375
MCF7,Camptothecin,-1.8414669999999997
OVCAR3,OSI-027,2.651964
HCC1143,PLX-4720,4.458378
SKMEL2,WIKI4,5.472519999999999
GAMG,Paclitaxel,-3.6619129999999998
LNCAPCLONEFGC,Vorinostat,0.419363
HCC1143,Crizotinib,2.8197959999999997
GAMG,PRIMA-1MET,3.00942
639V,Savolitinib,2.6179259999999998
BICR31,MG-132,-0.947256
NCIH1793,EPZ5676,7.207649000000001
IALM,Alisertib,2.904527
COLO680N,Topotecan,2.166977
SW948,P22077,6.404039
KU1919,SGC-CBP30,3.725545
SW948,MIM1,5.6557900000000005
KYSE510,Mitoxantrone,-2.342342
CAOV3,Bicalutamide,4.09678
RCM1,Talazoparib,5.84025
NCIH2347,MG-132,-0.867614
CORL23,AZD5991,6.179179
SNB75,BIBR-1532,5.888673000000001
OVCAR3,PLX-4720,5.152476999999999
NCIH226,Osimertinib,4.531194999999999
NCIH1975,I-BRD9,4.40615
639V,Bleomycin,2.024172
ONS76,Dabrafenib,4.523242
HCC1143,Selumetinib,3.5162129999999996
SCC25,GNE-317,3.067832
SUIT2,A-366,5.235889
GAMG,RO-3306,3.237634
HCC1143,Sorafenib,4.505019
CAOV3,Ipatasertib,3.685049
NCIH2347,SCH772984,3.878967
8505C,AMG-319,5.277653
LNCAPCLONEFGC,BIBR-1532,2.967717
KU1919,5-azacytidine,2.448073
TE8,Sabutoclax,0.264466
CAL29,Vinblastine,-3.207863
NCIH1437,Epirubicin,-1.220069
5637,GSK343,5.052336
NCIN87,ZM447439,2.428888
OVISE,Cytarabine,3.760553
NCIH1793,Buparlisib,0.636215
TE8,Sinularin,4.026324
CORL23,CCT007093,6.13786
RCM1,Savolitinib,4.3228919999999995
LOXIMVI,Daporinad,-3.0203860000000002
NCIH1650,LY2109761,6.87582
KP2,GW441756,4.051004
TE8,Ruxolitinib,5.645754
OVISE,EPZ004777,5.9947989999999995
KP2,Wnt-C59,4.617878
BICR31,Ibrutinib,2.93283
NCIH322,Entinostat,3.5857949999999996
8505C,Doramapimod,6.281128
LS1034,PCI-34051,5.5728230000000005
LOXIMVI,Ipatasertib,2.668545
MESSA,Crizotinib,1.599228
5637,SCH772984,2.180232
RCM1,Temsirolimus,3.680678
SCC25,Taselisib,2.597466
LOVO,Elephantin,3.575901
HCC1806,VE-822,3.4471809999999996
HCC1806,SGC0946,1.992389
TE8,MN-64,5.215683
GAMG,L-Oxonoreleagnine,3.087807
DKMG,Refametinib,0.373216
LOVO,Topotecan,0.783774
SKNFI,Foretinib,0.243704
IALM,Alpelisib,5.0188440000000005
IGROV1,AZD5582,1.981271
NCIH1355,Oxaliplatin,7.275836999999999
SKNFI,GSK1904529A,4.9415
KU1919,Cisplatin,2.8140389999999997
HT29,OSI-027,3.3239080000000003
NMCG1,AZD5363,4.861898
NCIH2009,Cisplatin,3.5260269999999996
ONS76,Fulvestrant,4.444849
SKMEL2,GSK2578215A,3.7457260000000003
OVCAR3,Dinaciclib,-1.507586
NCIN87,PCI-34051,5.433108
RCM1,Methotrexate,0.268891
786O,AGI-6780,5.3856209999999995
COLO680N,Selumetinib,5.1827440000000005
COLO680N,Dabrafenib,5.396344999999999
RCC10RGB,Cyclophosphamide,6.218368
KU1919,A-366,4.810795
8505C,5-azacytidine,3.713375
DKMG,Elephantin,4.394185
786O,AT13148,1.631573
NCIH1975,Mirin,5.298701
NMCG1,Selumetinib,6.51081
KP2,Zoledronate,4.219574
GI1,N-acetyl cysteine,8.823711999999999
RCC10RGB,Oxaliplatin,7.473192
RCC10RGB,AZD7762,2.476937
KP2,Niraparib,6.3744819999999995
LOXIMVI,GSK1904529A,5.002468
NMCG1,Tamoxifen,8.433143
5637,GW441756,2.811992
786O,Paclitaxel,-0.470918
CORL23,AT13148,2.678505
HPAC,Ipatasertib,5.619522
MCF7,BMS-536924,3.91575
SW48,AZD8055,-1.228413
LS1034,Bortezomib,-2.864559
MESSA,Nelarabine,5.7090440000000005
NCIH2009,PFI-1,5.0718760000000005
ONS76,AZD5991,5.924411
HCC1806,A-366,4.437201
NMCG1,Olaparib,6.744822999999999
NCIH1355,Motesanib,6.862014
NCIH322,PFI-1,4.7793730000000005
A549,Tamoxifen,3.523365
KP2,AZD1332,4.08075
CAOV3,Lapatinib,3.713219
DKMG,Linsitinib,5.831409
TE8,AZD8055,0.8223450000000001
KYSE510,Trametinib,2.347181
MESSA,YK-4-279,1.661283
OVCAR3,Camptothecin,-1.178012
HCC1143,RVX-208,6.116255000000001
OVISE,PLX-4720,4.529468
RCM1,Gefitinib,3.9537910000000003
LOVO,AGK2,3.298087
NCIH1975,MK-1775,1.294435
DU145,Tanespimycin,-0.8790370000000001
SCC25,VX-11e,2.786468
BXPC3,Gemcitabine,-0.676434
BXPC3,Gallibiscoquinazole,3.6042629999999996
786O,PD173074,2.759228
8505C,PLX-4720,4.609604
NCIH1975,Zoledronate,4.3573949999999995
